Date,BTC_Price,Dollar_Index,Gold_Price,Interest_Rate,US_10_Year,VIX_Value
2019-09-25,8486.9931640625,99.04000091552734,1530.85,1.9,1.737,15.96
2019-09-26,8118.9677734375,99.20999908447266,1507.05,1.85,1.697,16.07
2019-09-27,8251.845703125,99.11000061035156,1496.15,1.83,1.687,17.22
2019-09-28,8245.9150390625,99.11000061035156,1496.15,1.83,1.687,17.22
2019-09-29,8104.185546875,99.11000061035156,1496.15,1.83,1.687,17.22
2019-09-30,8293.8681640625,99.37999725341795,1487.6,1.9,1.668,16.24
2019-10-01,8343.2763671875,99.12999725341795,1466.1,1.88,1.635,18.56
2019-10-02,8393.0419921875,99.04000091552734,1484.05,1.85,1.601,20.56
2019-10-03,8259.9921875,98.86000061035156,1504.0,1.83,1.534,19.12
2019-10-04,8205.939453125,98.80999755859376,1509.5,1.82,1.529,17.04
2019-10-05,8151.50048828125,98.80999755859376,1509.5,1.82,1.529,17.04
2019-10-06,7988.15576171875,98.80999755859376,1509.5,1.82,1.529,17.04
2019-10-07,8245.623046875,98.98999786376952,1502.15,1.82,1.565,17.86
2019-10-08,8228.783203125,99.13999938964844,1500.0,1.82,1.532,20.28
2019-10-09,8595.740234375,99.12000274658205,1503.4,1.82,1.587,18.64
2019-10-10,8586.4736328125,98.70999908447266,1508.2,1.82,1.67,17.57
2019-10-11,8321.7568359375,98.3000030517578,1498.35,1.82,1.734,15.58
2019-10-12,8336.5556640625,98.3000030517578,1498.35,1.82,1.734,15.58
2019-10-13,8321.005859375,98.3000030517578,1498.35,1.82,1.734,15.58
2019-10-14,8374.6865234375,98.4499969482422,1494.2,1.82,1.715,14.57
2019-10-15,8205.369140625,98.29000091552734,1494.75,1.9,1.771,13.54
2019-10-16,8047.52685546875,98.01000213623048,1482.55,1.9,1.745,13.68
2019-10-17,8103.9111328125,97.61000061035156,1484.45,1.85,1.75,13.79
2019-10-18,7973.20751953125,97.27999877929688,1484.45,1.85,1.754,14.25
2019-10-19,7988.560546875,97.27999877929688,1484.45,1.85,1.754,14.25
2019-10-20,8222.078125,97.27999877929688,1484.45,1.85,1.754,14.25
2019-10-21,8243.720703125,97.33000183105467,1490.85,1.85,1.803,14.0
2019-10-22,8078.203125,97.52999877929688,1487.45,1.85,1.768,14.46
2019-10-23,7514.671875,97.47000122070312,1494.25,1.85,1.768,14.01
2019-10-24,7493.48876953125,97.62999725341795,1488.85,1.85,1.771,13.71
2019-10-25,8660.7001953125,97.83000183105467,1504.65,1.83,1.799,12.65
2019-10-26,9244.97265625,97.83000183105467,1504.65,1.83,1.799,12.65
2019-10-27,9551.71484375,97.83000183105467,1504.65,1.83,1.799,12.65
2019-10-28,9256.1484375,97.76000213623048,1505.05,1.83,1.845,13.11
2019-10-29,9427.6875,97.69000244140624,1492.75,1.82,1.837,13.2
2019-10-30,9205.7265625,97.6500015258789,1490.15,1.82,1.775,12.33
2019-10-31,9199.5849609375,97.3499984741211,1506.4,1.58,1.688,13.22
2019-11-01,9261.1044921875,97.23999786376952,1509.85,1.57,1.714,12.3
2019-11-02,9324.7177734375,97.23999786376952,1509.85,1.57,1.714,12.3
2019-11-03,9235.3544921875,97.23999786376952,1509.85,1.57,1.714,12.3
2019-11-04,9412.6123046875,97.51000213623048,1509.2,1.56,1.781,12.83
2019-11-05,9342.52734375,97.9800033569336,1504.6,1.56,1.857,13.1
2019-11-06,9360.8798828125,97.9499969482422,1488.55,1.55,1.83,12.62
2019-11-07,9267.5615234375,98.13999938964844,1484.1,1.55,1.929,12.73
2019-11-08,8804.880859375,98.3499984741211,1466.85,1.55,1.945,12.07
2019-11-09,8813.58203125,98.3499984741211,1466.85,1.55,1.945,12.07
2019-11-10,9055.5263671875,98.3499984741211,1466.85,1.55,1.945,12.07
2019-11-11,8757.7880859375,98.1999969482422,1465.5,1.55,1.923,12.69
2019-11-12,8815.662109375,98.30999755859376,1455.0,1.55,1.928,12.68
2019-11-13,8808.2626953125,98.37000274658205,1463.45,1.55,1.891,13.0
2019-11-14,8708.0947265625,98.16000366210938,1467.65,1.55,1.822,13.05
2019-11-15,8491.9921875,98.0,1465.6,1.55,1.836,12.05
2019-11-16,8550.7607421875,98.0,1465.6,1.55,1.836,12.05
2019-11-17,8577.9755859375,98.0,1465.6,1.55,1.836,12.05
2019-11-18,8309.2861328125,97.79000091552734,1458.4,1.55,1.815,12.46
2019-11-19,8206.1455078125,97.86000061035156,1464.9,1.55,1.786,12.86
2019-11-20,8027.26806640625,97.93000030517578,1475.7,1.55,1.747,12.78
2019-11-21,7642.75,97.98999786376952,1468.9,1.55,1.776,13.13
2019-11-22,7296.57763671875,98.2699966430664,1471.3,1.55,1.771,12.34
2019-11-23,7397.796875,98.2699966430664,1471.3,1.55,1.771,12.34
2019-11-24,7047.9169921875,98.2699966430664,1471.3,1.55,1.771,12.34
2019-11-25,7146.1337890625,98.31999969482422,1459.45,1.55,1.752,11.87
2019-11-26,7218.37109375,98.25,1457.65,1.55,1.741,11.54
2019-11-27,7531.66357421875,98.41000366210938,1459.8,1.55,1.767,11.75
2019-11-28,7463.10595703125,98.41000366210938,1457.55,1.55,1.778,11.75
2019-11-29,7761.24365234375,98.2699966430664,1456.35,1.56,1.774,12.62
2019-11-30,7569.6298828125,98.2699966430664,1456.35,1.56,1.774,12.62
2019-12-01,7424.29248046875,98.2699966430664,1456.35,1.56,1.774,12.62
2019-12-02,7321.98828125,97.86000061035156,1457.5,1.56,1.822,14.91
2019-12-03,7320.1455078125,97.73999786376952,1470.4,1.55,1.717,15.96
2019-12-04,7252.03466796875,97.6500015258789,1475.85,1.55,1.778,14.8
2019-12-05,7448.3076171875,97.41000366210938,1474.6,1.55,1.809,14.52
2019-12-06,7546.99658203125,97.6999969482422,1474.85,1.55,1.843,13.62
2019-12-07,7556.23779296875,97.6999969482422,1474.85,1.55,1.843,13.62
2019-12-08,7564.34521484375,97.6999969482422,1474.85,1.55,1.843,13.62
2019-12-09,7400.8994140625,97.63999938964844,1463.6,1.55,1.821,15.86
2019-12-10,7278.11962890625,97.41000366210938,1464.45,1.55,1.842,15.68
2019-12-11,7217.42724609375,97.16000366210938,1468.05,1.55,1.793,14.99
2019-12-12,7243.13427734375,97.4000015258789,1474.7,1.55,1.896,13.94
2019-12-13,7269.6845703125,97.16999816894533,1470.6,1.55,1.824,12.63
2019-12-14,7124.673828125,97.16999816894533,1470.6,1.55,1.824,12.63
2019-12-15,7152.3017578125,97.16999816894533,1470.6,1.55,1.824,12.63
2019-12-16,6932.48046875,97.06999969482422,1477.4,1.56,1.873,12.14
2019-12-17,6640.51513671875,97.20999908447266,1478.4,1.55,1.875,12.29
2019-12-18,7276.802734375,97.41000366210938,1478.9,1.55,1.922,12.58
2019-12-19,7202.84423828125,97.41999816894533,1474.4,1.55,1.922,12.5
2019-12-20,7218.81640625,97.70999908447266,1476.9,1.55,1.919,12.51
2019-12-21,7191.15869140625,97.70999908447266,1476.9,1.55,1.919,12.51
2019-12-22,7511.5888671875,97.70999908447266,1476.9,1.55,1.919,12.51
2019-12-23,7355.62841796875,97.66000366210938,1483.95,1.55,1.928,12.61
2019-12-24,7322.5322265625,97.6500015258789,1490.85,1.55,1.903,12.67
2019-12-25,7275.15576171875,97.6500015258789,1490.85,1.55,1.907,12.67
2019-12-26,7238.966796875,97.58999633789062,1490.85,1.55,1.894,12.65
2019-12-27,7290.08837890625,96.91999816894533,1510.6,1.55,1.877,13.43
2019-12-28,7317.990234375,96.91999816894533,1510.6,1.55,1.877,13.43
2019-12-29,7422.65283203125,96.91999816894533,1510.6,1.55,1.877,13.43
2019-12-30,7292.9951171875,96.73999786376952,1511.5,1.55,1.886,14.82
2019-12-31,7193.59912109375,96.38999938964844,1523.0,1.55,1.919,13.78
2020-01-01,7200.17431640625,96.38999938964844,1523.0,1.55,1.921,13.78
2020-01-02,6985.47021484375,96.8499984741211,1520.55,1.55,1.877,12.47
2020-01-03,7344.88427734375,96.83999633789062,1547.4,1.55,1.793,14.02
2020-01-04,7410.65673828125,96.83999633789062,1547.4,1.55,1.793,14.02
2020-01-05,7411.3173828125,96.83999633789062,1547.4,1.55,1.793,14.02
2020-01-06,7769.21923828125,96.66999816894533,1576.85,1.55,1.809,13.85
2020-01-07,8163.6923828125,96.9800033569336,1566.5,1.55,1.811,13.79
2020-01-08,8079.86279296875,97.3000030517578,1582.85,1.55,1.874,13.45
2020-01-09,7879.0712890625,97.4499969482422,1547.85,1.55,1.855,12.54
2020-01-10,8166.55419921875,97.36000061035156,1548.8,1.54,1.82,12.56
2020-01-11,8037.53759765625,97.36000061035156,1548.8,1.54,1.82,12.56
2020-01-12,8192.494140625,97.36000061035156,1548.8,1.54,1.82,12.56
2020-01-13,8144.1943359375,97.3499984741211,1550.35,1.54,1.848,12.32
2020-01-14,8827.7646484375,97.37000274658205,1544.95,1.54,1.813,12.39
2020-01-15,8807.0107421875,97.2300033569336,1551.9,1.54,1.786,12.42
2020-01-16,8723.7861328125,97.31999969482422,1555.2,1.54,1.809,12.32
2020-01-17,8929.0380859375,97.61000061035156,1556.5,1.55,1.825,12.1
2020-01-18,8942.80859375,97.61000061035156,1556.5,1.55,1.825,12.1
2020-01-19,8706.2451171875,97.61000061035156,1556.5,1.55,1.825,12.1
2020-01-20,8657.642578125,97.61000061035156,1559.25,1.55,1.823,12.1
2020-01-21,8745.89453125,97.52999877929688,1556.25,1.55,1.774,12.85
2020-01-22,8680.8759765625,97.52999877929688,1558.1,1.55,1.769,12.91
2020-01-23,8406.515625,97.69000244140624,1554.05,1.55,1.731,12.98
2020-01-24,8445.4345703125,97.8499984741211,1561.85,1.55,1.686,14.56
2020-01-25,8367.84765625,97.8499984741211,1561.85,1.55,1.686,14.56
2020-01-26,8596.830078125,97.8499984741211,1561.85,1.55,1.686,14.56
2020-01-27,8909.8193359375,97.95999908447266,1583.45,1.55,1.613,18.23
2020-01-28,9358.58984375,98.0199966430664,1579.6,1.55,1.661,16.28
2020-01-29,9316.6298828125,97.98999786376952,1571.2,1.55,1.581,16.39
2020-01-30,9508.9931640625,97.87000274658205,1580.4,1.6,1.591,15.49
2020-01-31,9350.529296875,97.38999938964844,1580.85,1.59,1.505,18.84
2020-02-01,9392.875,97.38999938964844,1580.85,1.59,1.505,18.84
2020-02-02,9344.365234375,97.38999938964844,1580.85,1.59,1.505,18.84
2020-02-03,9293.521484375,97.8000030517578,1578.85,1.59,1.526,17.97
2020-02-04,9180.962890625,97.95999908447266,1571.2,1.59,1.603,16.05
2020-02-05,9613.423828125,98.2699966430664,1552.2,1.59,1.649,15.15
2020-02-06,9729.8017578125,98.5,1564.75,1.59,1.644,14.96
2020-02-07,9795.943359375,98.68000030517578,1564.75,1.58,1.582,15.47
2020-02-08,9865.119140625,98.68000030517578,1564.75,1.58,1.582,15.47
2020-02-09,10116.673828125,98.68000030517578,1564.75,1.58,1.582,15.47
2020-02-10,9856.611328125,98.83000183105467,1574.05,1.58,1.563,15.04
2020-02-11,10208.236328125,98.72000122070312,1567.7,1.58,1.602,15.18
2020-02-12,10326.0546875,99.0500030517578,1566.75,1.58,1.637,13.74
2020-02-13,10214.3798828125,99.06999969482422,1575.0,1.58,1.619,14.15
2020-02-14,10312.1162109375,99.12000274658205,1576.35,1.58,1.588,13.68
2020-02-15,9889.4248046875,99.12000274658205,1576.35,1.58,1.588,13.68
2020-02-16,9934.43359375,99.12000274658205,1576.35,1.58,1.588,13.68
2020-02-17,9690.142578125,99.12000274658205,1580.3,1.58,1.578,13.68
2020-02-18,10141.99609375,99.45999908447266,1588.2,1.59,1.559,14.83
2020-02-19,9633.38671875,99.5999984741211,1609.5,1.59,1.568,14.38
2020-02-20,9608.4755859375,99.87000274658205,1610.35,1.59,1.519,15.56
2020-02-21,9686.44140625,99.26000213623048,1633.7,1.58,1.473,17.08
2020-02-22,9663.181640625,99.26000213623048,1633.7,1.58,1.473,17.08
2020-02-23,9924.515625,99.26000213623048,1633.7,1.58,1.473,17.08
2020-02-24,9650.1748046875,99.29000091552734,1682.35,1.58,1.37,25.03
2020-02-25,9341.705078125,98.97000122070312,1655.9,1.58,1.355,27.85
2020-02-26,8820.5224609375,99.0,1647.95,1.58,1.335,27.56
2020-02-27,8784.494140625,98.44000244140624,1646.6,1.58,1.274,39.16
2020-02-28,8672.455078125,98.12999725341795,1626.35,1.58,1.163,40.11
2020-02-29,8599.5087890625,98.12999725341795,1626.35,1.58,1.163,40.11
2020-03-01,8562.4541015625,98.12999725341795,1626.35,1.58,1.163,40.11
2020-03-02,8869.669921875,97.36000061035156,1609.7,1.59,1.152,33.42
2020-03-03,8787.7861328125,97.1500015258789,1599.05,1.59,0.999,36.82
2020-03-04,8755.24609375,97.33999633789062,1644.8,1.09,1.055,31.99
2020-03-05,9078.7626953125,96.81999969482422,1647.45,1.09,0.917,39.62
2020-03-06,9122.5458984375,95.9499969482422,1687.0,1.09,0.773,41.94
2020-03-07,8909.9541015625,95.9499969482422,1687.0,1.09,0.773,41.94
2020-03-08,8108.1162109375,95.9499969482422,1687.0,1.09,0.773,41.94
2020-03-09,7923.64453125,94.9000015258789,1676.6,1.09,0.559,54.46
2020-03-10,7909.7294921875,96.41000366210938,1657.4,1.09,0.8,47.3
2020-03-11,7911.43017578125,96.51000213623048,1662.5,1.09,0.877,53.9
2020-03-12,4970.7880859375,97.47000122070312,1636.65,1.1,0.812,75.47
2020-03-13,5563.70703125,98.75,1588.15,1.1,0.983,57.83
2020-03-14,5200.3662109375,98.75,1588.15,1.1,0.983,57.83
2020-03-15,5392.31494140625,98.75,1588.15,1.1,0.983,57.83
2020-03-16,5014.47998046875,98.08999633789062,1504.65,0.25,0.74,82.69
2020-03-17,5225.62939453125,99.58000183105467,1472.35,0.25,1.069,75.91
2020-03-18,5238.4384765625,101.16000366210938,1506.0,0.25,1.183,76.45
2020-03-19,6191.19287109375,102.76000213623048,1480.7,0.2,1.158,72.0
2020-03-20,6198.7783203125,102.81999969482422,1504.45,0.15,0.885,66.04
2020-03-21,6185.06640625,102.81999969482422,1504.45,0.15,0.885,66.04
2020-03-22,5830.2548828125,102.81999969482422,1504.45,0.15,0.885,66.04
2020-03-23,6416.31494140625,102.48999786376952,1494.5,0.15,0.763,61.59
2020-03-24,6734.8037109375,101.73999786376952,1599.5,0.12,0.858,61.67
2020-03-25,6681.06298828125,101.0500030517578,1620.95,0.1,0.869,63.95
2020-03-26,6716.4404296875,99.41999816894533,1620.1,0.1,0.848,61.0
2020-03-27,6469.79833984375,98.37000274658205,1621.2,0.1,0.676,65.54
2020-03-28,6242.19384765625,98.37000274658205,1621.2,0.1,0.676,65.54
2020-03-29,5922.04296875,98.37000274658205,1621.2,0.1,0.676,65.54
2020-03-30,6429.841796875,99.18000030517578,1624.45,0.09,0.726,57.08
2020-03-31,6438.64453125,99.0500030517578,1604.65,0.08,0.668,53.54
2020-04-01,6606.7763671875,99.66999816894533,1594.25,0.06,0.602,57.06
2020-04-02,6793.62451171875,100.18000030517578,1588.05,0.05,0.611,50.91
2020-04-03,6733.38720703125,100.58000183105467,1609.75,0.05,0.599,46.8
2020-04-04,6867.52734375,100.58000183105467,1609.75,0.05,0.599,46.8
2020-04-05,6791.12939453125,100.58000183105467,1609.75,0.05,0.599,46.8
2020-04-06,7271.78125,100.69000244140624,1636.6,0.05,0.678,45.24
2020-04-07,7176.41455078125,99.9800033569336,1652.2,0.05,0.726,46.7
2020-04-08,7334.0986328125,100.12000274658205,1649.05,0.05,0.771,43.35
2020-04-09,7302.08935546875,99.5199966430664,1662.5,0.05,0.729,41.67
2020-04-10,6865.4931640625,99.5199966430664,1662.5,0.05,0.729,41.67
2020-04-11,6859.0830078125,99.5199966430664,1662.5,0.05,0.729,41.67
2020-04-12,6971.091796875,99.5199966430664,1662.5,0.05,0.729,41.67
2020-04-13,6845.03759765625,99.3499984741211,1662.5,0.05,0.77,41.17
2020-04-14,6842.427734375,98.88999938964844,1715.85,0.05,0.75,37.76
2020-04-15,6642.10986328125,99.45999908447266,1712.25,0.05,0.635,40.84
2020-04-16,7116.80419921875,100.02999877929688,1717.85,0.05,0.617,40.11
2020-04-17,7096.1845703125,99.77999877929688,1693.15,0.05,0.642,38.15
2020-04-18,7257.6650390625,99.77999877929688,1693.15,0.05,0.642,38.15
2020-04-19,7189.4248046875,99.77999877929688,1693.15,0.05,0.642,38.15
2020-04-20,6881.95849609375,99.95999908447266,1684.95,0.05,0.616,43.83
2020-04-21,6880.3232421875,100.26000213623048,1678.6,0.05,0.566,45.41
2020-04-22,7117.20751953125,100.38999938964844,1702.65,0.05,0.618,41.98
2020-04-23,7429.724609375,100.43000030517578,1727.55,0.04,0.603,41.38
2020-04-24,7550.90087890625,100.37999725341795,1727.25,0.05,0.605,35.93
2020-04-25,7569.93603515625,100.37999725341795,1727.25,0.05,0.605,35.93
2020-04-26,7679.8671875,100.37999725341795,1727.25,0.05,0.605,35.93
2020-04-27,7795.60107421875,100.04000091552734,1717.25,0.04,0.664,33.29
2020-04-28,7807.05859375,99.87000274658205,1708.1,0.04,0.616,33.57
2020-04-29,8801.0380859375,99.56999969482422,1706.0,0.04,0.628,31.23
2020-04-30,8658.5537109375,99.0199966430664,1716.75,0.05,0.646,34.15
2020-05-01,8864.7666015625,98.8000030517578,1673.05,0.05,0.618,37.19
2020-05-02,8988.5966796875,98.8000030517578,1673.05,0.05,0.618,37.19
2020-05-03,8897.46875,98.8000030517578,1673.05,0.05,0.618,37.19
2020-05-04,8912.654296875,99.4800033569336,1703.7,0.05,0.631,35.97
2020-05-05,9003.0703125,99.70999908447266,1696.3,0.05,0.662,33.61
2020-05-06,9268.76171875,100.08999633789062,1698.9,0.05,0.709,34.12
2020-05-07,9951.5185546875,99.88999938964844,1688.65,0.05,0.639,31.44
2020-05-08,9842.666015625,99.7300033569336,1688.65,0.05,0.685,27.98
2020-05-09,9593.896484375,99.7300033569336,1688.65,0.05,0.685,27.98
2020-05-10,8756.4306640625,99.7300033569336,1688.65,0.05,0.685,27.98
2020-05-11,8601.7958984375,100.23999786376952,1698.8,0.05,0.707,27.57
2020-05-12,8804.4775390625,99.93000030517578,1703.45,0.05,0.667,33.04
2020-05-13,9269.9873046875,100.23999786376952,1699.85,0.05,0.654,35.28
2020-05-14,9733.7216796875,100.47000122070312,1716.4,0.05,0.617,32.61
2020-05-15,9328.197265625,100.4000015258789,1734.85,0.05,0.644,31.89
2020-05-16,9377.013671875,100.4000015258789,1734.85,0.05,0.644,31.89
2020-05-17,9670.7392578125,100.4000015258789,1734.85,0.05,0.644,31.89
2020-05-18,9726.5751953125,99.66999816894533,1756.9,0.05,0.726,29.3
2020-05-19,9729.0380859375,99.37000274658205,1735.25,0.05,0.692,30.53
2020-05-20,9522.9814453125,99.12000274658205,1750.05,0.05,0.69,27.99
2020-05-21,9081.76171875,99.37000274658205,1732.8,0.05,0.68,29.53
2020-05-22,9182.5771484375,99.86000061035156,1732.45,0.05,0.657,28.16
2020-05-23,9209.287109375,99.86000061035156,1732.45,0.05,0.657,28.16
2020-05-24,8790.3681640625,99.86000061035156,1732.45,0.05,0.657,28.16
2020-05-25,8906.9345703125,99.86000061035156,1732.45,0.05,0.659,28.16
2020-05-26,8835.052734375,98.91000366210938,1722.75,0.05,0.695,28.01
2020-05-27,9181.017578125,99.05999755859376,1705.15,0.05,0.695,27.62
2020-05-28,9525.7509765625,98.37999725341795,1723.3,0.05,0.697,28.59
2020-05-29,9439.1240234375,98.33999633789062,1725.65,0.05,0.653,27.51
2020-05-30,9700.4140625,98.33999633789062,1725.65,0.05,0.653,27.51
2020-05-31,9461.05859375,98.33999633789062,1725.65,0.05,0.653,27.51
2020-06-01,10167.2685546875,97.83000183105467,1734.8,0.05,0.667,28.23
2020-06-02,9529.8037109375,97.66999816894533,1740.25,0.06,0.687,26.84
2020-06-03,9656.7177734375,97.27999877929688,1717.6,0.06,0.746,25.66
2020-06-04,9800.63671875,96.68000030517578,1706.45,0.06,0.825,25.81
2020-06-05,9665.533203125,96.94000244140624,1709.55,0.07,0.893,24.52
2020-06-06,9653.6796875,96.94000244140624,1709.55,0.07,0.893,24.52
2020-06-07,9758.8525390625,96.94000244140624,1709.55,0.07,0.893,24.52
2020-06-08,9771.4892578125,96.62000274658205,1692.0,0.07,0.878,25.81
2020-06-09,9795.7001953125,96.31999969482422,1707.5,0.07,0.824,27.57
2020-06-10,9870.0947265625,95.95999908447266,1717.65,0.08,0.736,27.57
2020-06-11,9321.78125,96.7300033569336,1731.9,0.08,0.666,40.79
2020-06-12,9480.84375,97.31999969482422,1735.85,0.08,0.71,36.09
2020-06-13,9475.27734375,97.31999969482422,1735.85,0.08,0.71,36.09
2020-06-14,9386.7880859375,97.31999969482422,1735.85,0.08,0.71,36.09
2020-06-15,9450.7021484375,96.68000030517578,1710.4,0.09,0.72,34.4
2020-06-16,9538.0244140625,96.95999908447266,1728.35,0.09,0.741,33.67
2020-06-17,9480.2548828125,97.16000366210938,1717.3,0.09,0.733,33.47
2020-06-18,9411.8408203125,97.41999816894533,1732.65,0.09,0.707,32.94
2020-06-19,9288.0185546875,97.62000274658205,1728.55,0.09,0.694,35.12
2020-06-20,9332.3408203125,97.62000274658205,1728.55,0.09,0.694,35.12
2020-06-21,9303.6298828125,97.62000274658205,1728.55,0.09,0.694,35.12
2020-06-22,9648.7177734375,97.04000091552734,1745.45,0.08,0.71,31.77
2020-06-23,9629.658203125,96.69000244140624,1756.6,0.08,0.715,31.37
2020-06-24,9313.6103515625,97.1500015258789,1775.7,0.08,0.679,33.84
2020-06-25,9264.8134765625,97.43000030517578,1758.55,0.08,0.682,32.22
2020-06-26,9162.91796875,97.5,1762.1,0.08,0.64,34.73
2020-06-27,9045.390625,97.5,1762.1,0.08,0.64,34.73
2020-06-28,9143.58203125,97.5,1762.1,0.08,0.64,34.73
2020-06-29,9190.8544921875,97.54000091552734,1768.8,0.08,0.627,31.78
2020-06-30,9137.9931640625,97.38999938964844,1770.7,0.08,0.658,30.43
2020-07-01,9228.3251953125,97.1999969482422,1787.4,0.08,0.676,28.62
2020-07-02,9123.41015625,97.31999969482422,1771.85,0.09,0.669,27.68
2020-07-03,9087.3037109375,97.31999969482422,1774.65,0.09,0.669,27.68
2020-07-04,9132.48828125,97.31999969482422,1774.65,0.09,0.669,27.68
2020-07-05,9073.9423828125,97.31999969482422,1774.65,0.09,0.669,27.68
2020-07-06,9375.474609375,96.79000091552734,1774.4,0.09,0.678,27.94
2020-07-07,9252.27734375,96.87999725341795,1775.5,0.09,0.64,29.43
2020-07-08,9428.3330078125,96.43000030517578,1799.35,0.09,0.666,28.08
2020-07-09,9277.9677734375,96.6999969482422,1812.45,0.09,0.613,29.26
2020-07-10,9278.8076171875,96.6500015258789,1805.75,0.09,0.643,27.29
2020-07-11,9240.3466796875,96.6500015258789,1805.75,0.09,0.643,27.29
2020-07-12,9276.5,96.6500015258789,1805.75,0.09,0.643,27.29
2020-07-13,9243.6142578125,96.45999908447266,1814.1,0.09,0.618,32.19
2020-07-14,9243.2138671875,96.26000213623048,1813.4,0.09,0.625,29.52
2020-07-15,9192.8369140625,96.08000183105467,1813.8,0.1,0.633,27.76
2020-07-16,9132.2275390625,96.3499984741211,1800.3,0.1,0.618,28.0
2020-07-17,9151.392578125,95.94000244140624,1810.0,0.09,0.623,25.68
2020-07-18,9159.0400390625,95.94000244140624,1810.0,0.09,0.623,25.68
2020-07-19,9185.8173828125,95.94000244140624,1810.0,0.09,0.623,25.68
2020-07-20,9164.2314453125,95.83000183105467,1817.4,0.1,0.613,24.46
2020-07-21,9374.8876953125,95.12000274658205,1843.9,0.1,0.605,24.84
2020-07-22,9525.36328125,94.97000122070312,1865.1,0.09,0.6,24.32
2020-07-23,9581.072265625,94.69000244140624,1890.0,0.09,0.577,26.08
2020-07-24,9536.892578125,94.44000244140624,1897.5,0.09,0.587,25.84
2020-07-25,9677.11328125,94.44000244140624,1897.5,0.09,0.587,25.84
2020-07-26,9905.1669921875,94.44000244140624,1897.5,0.09,0.587,25.84
2020-07-27,10990.873046875,93.66999816894533,1931.0,0.1,0.615,24.74
2020-07-28,10912.8232421875,93.76000213623048,1946.24,0.1,0.579,25.44
2020-07-29,11100.4677734375,93.26000213623048,1958.16,0.1,0.577,24.1
2020-07-30,11111.2138671875,93.0199966430664,1950.04,0.1,0.545,24.76
2020-07-31,11323.466796875,93.48999786376952,1971.68,0.1,0.533,24.46
2020-08-01,11759.5927734375,93.48999786376952,1971.68,0.1,0.533,24.46
2020-08-02,11053.6142578125,93.48999786376952,1971.68,0.1,0.533,24.46
2020-08-03,11246.3486328125,93.5,1974.7,0.1,0.554,24.28
2020-08-04,11205.892578125,93.37999725341795,2008.5,0.1,0.512,23.76
2020-08-05,11747.0224609375,92.83000183105467,2037.1,0.1,0.549,22.99
2020-08-06,11779.7734375,92.79000091552734,2058.4,0.1,0.538,22.65
2020-08-07,11601.47265625,93.44000244140624,2018.0,0.1,0.566,22.21
2020-08-08,11754.0458984375,93.44000244140624,2018.0,0.1,0.566,22.21
2020-08-09,11675.7392578125,93.44000244140624,2018.0,0.1,0.566,22.21
2020-08-10,11878.111328125,93.58000183105467,2030.3,0.1,0.581,22.13
2020-08-11,11410.525390625,93.62999725341795,1938.9,0.1,0.643,24.03
2020-08-12,11584.9345703125,93.44000244140624,1940.5,0.1,0.673,22.28
2020-08-13,11784.1376953125,93.33999633789062,1961.9,0.1,0.717,22.13
2020-08-14,11768.87109375,93.0999984741211,1942.3,0.1,0.709,22.05
2020-08-15,11865.6982421875,93.0999984741211,1942.3,0.1,0.709,22.05
2020-08-16,11892.8037109375,93.0999984741211,1942.3,0.1,0.709,22.05
2020-08-17,12254.40234375,92.8499984741211,1989.9,0.1,0.692,21.35
2020-08-18,11991.2333984375,92.2699966430664,2004.8,0.09,0.67,21.51
2020-08-19,11758.283203125,92.88999938964844,1963.5,0.09,0.685,22.54
2020-08-20,11878.3720703125,92.79000091552734,1938.3,0.09,0.652,22.72
2020-08-21,11592.4892578125,93.25,1938.3,0.09,0.636,22.54
2020-08-22,11681.8251953125,93.25,1938.3,0.09,0.636,22.54
2020-08-23,11664.84765625,93.25,1938.3,0.09,0.636,22.54
2020-08-24,11774.595703125,93.3000030517578,1931.5,0.09,0.654,22.37
2020-08-25,11366.134765625,93.0199966430664,1915.6,0.09,0.688,22.03
2020-08-26,11488.36328125,93.01000213623048,1944.1,0.09,0.688,23.27
2020-08-27,11323.3974609375,93.01000213623048,1925.0,0.08,0.754,24.47
2020-08-28,11542.5,92.37000274658205,1966.8,0.09,0.724,22.96
2020-08-29,11506.865234375,92.37000274658205,1966.8,0.09,0.724,22.96
2020-08-30,11711.505859375,92.37000274658205,1966.8,0.09,0.724,22.96
2020-08-31,11680.8203125,92.13999938964844,1970.5,0.09,0.706,26.41
2020-09-01,11970.478515625,92.33999633789062,1970.8,0.09,0.672,26.12
2020-09-02,11414.0341796875,92.8499984741211,1936.9,0.09,0.648,26.57
2020-09-03,10245.296875,92.73999786376952,1930.2,0.09,0.636,33.6
2020-09-04,10511.8134765625,92.72000122070312,1926.2,0.09,0.721,30.75
2020-09-05,10169.5673828125,92.72000122070312,1926.2,0.09,0.721,30.75
2020-09-06,10280.3515625,92.72000122070312,1926.2,0.09,0.721,30.75
2020-09-07,10369.5634765625,92.72000122070312,1928.4,0.09,0.72,30.75
2020-09-08,10131.5166015625,93.4800033569336,1935.1,0.09,0.682,31.46
2020-09-09,10242.34765625,93.26000213623048,1946.8,0.09,0.698,28.81
2020-09-10,10363.138671875,93.33999633789062,1956.0,0.09,0.682,29.71
2020-09-11,10400.9150390625,93.33000183105467,1939.5,0.09,0.669,26.87
2020-09-12,10442.1708984375,93.33000183105467,1939.5,0.09,0.669,26.87
